Image_name,Image_prompt
img_uupiqdssryuiutjpo.png,"Style3 French-style living room, motifs with classic patterns are always emphasized with unique sophistication, neutral colors yellow white beige, diverse pillar system, spacious arched doors and the shapes come out clearly,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000"
img_ihftgqguoddryodgf.png,"The green idyllic Arcadian prairie with sheep by Thomas Cole, Breath-taking digital painting with placid colours, amazing art, artstation 3, cottagecore, "
img_sohppqaqaytrudrjo.png,"The green idyllic Arcadian prairie with sheep by Thomas Cole, Breath-taking digital painting with placid colours, amazing art, artstation 3, cottagecore, "
img_pergoqpqhwqfyppiu.png,"The green idyllic Arcadian prairie with sheep by Thomas Cole, Breath-taking digital painting with placid colours, amazing art, artstation 3, cottagecore, "
img_jgqgsswhoeqogshas.png,"house in the mountain fujisan japan,| anime oil painting high resolution cottagecore ghibli inspired 4k, "
img_qsutjowqjtrfwwpsu.png,"house in the mountain fujisan japan,| anime oil painting high resolution cottagecore ghibli inspired 4k, "
img_ffoiagpdegagourhj.png,"house in the mountain fujisan japan,| anime oil painting high resolution cottagecore ghibli inspired 4k, "
img_tdahjprstdujqdopu.png,"Style2 Japanese village scenery, fields, green hills, flowing river, small houses, far away is Mount Fujisan, beautiful sunset landscape,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_eshrtgudyodtagutg.png,"Style2 Japanese village scenery, fields, green hills, flowing river, small houses, far away is Mount Fujisan, beautiful sunset landscape,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_esjrugusuyaoeuuaa.png,"Style2 Japanese village scenery, fields, green hills, flowing river, small houses, far away is Mount Fujisan, beautiful sunset landscape,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_aohsrfhosghdajogi.png,"Style2 Japanese village scenery, fields, green hills, flowing river, small houses, far away is Mount Fujisan, beautiful sunset landscape,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_hswwjigyfdftfpadd.png,"Style2 Japanese village scenery, fields, green hills, flowing river, small houses, far away is Mount Fujisan, beautiful sunset landscape,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_hftyqiadujaysfuat.png,"Style2 Japanese village scenery, fields, green hills, flowing river, small houses, far away is Mount Fujisan, beautiful sunset landscape,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_gjhpqpfwdjufespit.png,"Style1 a jungle, super magical nature, fresh light, clear colors, lush flowers, flying yellow butterflies, green river in the middle,A digital illustration of a Style1 a jungle, super magical nature, fresh light, clear colors, lush flowers, flying yellow butterflies, green river in the middle with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors,A digital illustration of with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors"
img_urfyhagdrehriiusp.png,"Style1 a jungle, super magical nature, fresh light, clear colors, lush flowers, flying yellow butterflies, green river in the middle,A digital illustration of a Style1 a jungle, super magical nature, fresh light, clear colors, lush flowers, flying yellow butterflies, green river in the middle with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors,A digital illustration of with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors"
img_iuaopoofwsadquiie.png,"Style1 a jungle, super magical nature, fresh light, clear colors, lush flowers, flying yellow butterflies, green river in the middle,A digital illustration of a Style1 a jungle, super magical nature, fresh light, clear colors, lush flowers, flying yellow butterflies, green river in the middle with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors,A digital illustration of with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors"
img_diwiuiyoqhjahwypj.png,"A digital illustration of a steampunk library with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors,, "
img_jyyhwwgusygqregay.png,"A digital illustration of a steampunk library with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors,, "
img_sydraytiwgrdorwyf.png,"A digital illustration of a steampunk library with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors,, "
img_gopjfuyqhgpfprsta.png,"Style3 spacious and airy Italian style living room design,large space, deep brown sofa, small wooden table, gray wall with luxurious wood pattern, vase with green leaves, black wall with luxurious wood grain pattern, glass door in full wall, garden beautiful green,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000"
img_huaijfiirhjawaori.png,"Style3 spacious and airy Italian style living room design,large space, deep brown sofa, small wooden table, gray wall with luxurious wood pattern, vase with green leaves, black wall with luxurious wood grain pattern, glass door in full wall, garden beautiful green,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000"
img_rjehgqoehjjwiapqg.png,"Style3 spacious and airy Italian style living room design,large space, deep brown sofa, small wooden table, gray wall with luxurious wood pattern, vase with green leaves, black wall with luxurious wood grain pattern, glass door in full wall, garden beautiful green,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000"
img_iafpgywoogdhoyyap.png,"Style1 the ancient library is located in the middle of a mysterious forest, luxuriant trees and many flowers and butterflies fluttering, mysterious light, golden light,,A digital illustration of a Style1 the ancient library is located in the middle of a mysterious forest, luxuriant trees and many flowers and butterflies fluttering, mysterious light, golden light, with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors,A digital illustration of with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors"
img_aaihdotridtfejruh.png,"Style1 the ancient library is located in the middle of a mysterious forest, luxuriant trees and many flowers and butterflies fluttering, mysterious light, golden light,,A digital illustration of a Style1 the ancient library is located in the middle of a mysterious forest, luxuriant trees and many flowers and butterflies fluttering, mysterious light, golden light, with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors,A digital illustration of with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors"
img_yphwffasyeoesjpto.png,"Style1 the ancient library is located in the middle of a mysterious forest, luxuriant trees and many flowers and butterflies fluttering, mysterious light, golden light,,A digital illustration of a Style1 the ancient library is located in the middle of a mysterious forest, luxuriant trees and many flowers and butterflies fluttering, mysterious light, golden light, with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors,A digital illustration of with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors"
img_tpgowqtrhaahgehey.png,"Style3 spacious and airy Italian style living room design,large space, deep brown sofa, small wooden table, gray wall with luxurious wood pattern, vase with green leaves, black wall with luxurious wood grain pattern, glass door in full wall, garden beautiful green,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000"
img_pfwhhjpqsqpappqhu.png,"Style3 spacious and airy Italian style living room design,large space, deep brown sofa, small wooden table, gray wall with luxurious wood pattern, vase with green leaves, black wall with luxurious wood grain pattern, glass door in full wall, garden beautiful green,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000"
img_fsqiouqwfoddwrdth.png,"Style3 spacious and airy Italian style living room design,large space, deep brown sofa, small wooden table, gray wall with luxurious wood pattern, vase with green leaves, black wall with luxurious wood grain pattern, glass door in full wall, garden beautiful green,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000"
img_rtyohwjtqweiaorsh.png,"house in the mountain fujisan japan,| anime oil painting high resolution cottagecore ghibli inspired 4k, "
img_sgjhsijseduhhprsy.png,"house in the mountain fujisan japan,| anime oil painting high resolution cottagecore ghibli inspired 4k, "
img_iwfoofatsidfisahg.png,"house in the mountain fujisan japan,| anime oil painting high resolution cottagecore ghibli inspired 4k, "
img_tietegeppyurtrgsh.png,"Style2 Japanese village scenery, fields, green hills, flowing river, small houses, far away is mount fujisan, beautiful sunset landscape,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_fpdryhdeyrfoyaaoo.png,"Style2 Japanese village scenery, fields, green hills, flowing river, small houses, far away is mount fujisan, beautiful sunset landscape,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_qhgrrroppwruyehhq.png,"Style2 Japanese village scenery, fields, green hills, flowing river, small houses, far away is mount fujisan, beautiful sunset landscape,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_ursqjuuiyarqwrjgo.png,"Style2 Japanese village scenery, fields, green hills, flowing river, small houses, far away is mount fujisan, beautiful sunset landscape,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_rrhjdtpdtujfeiguj.png,"Style2 Japanese village scenery, fields, green hills, flowing river, small houses, far away is mount fujisan, beautiful sunset landscape,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_ytosfrdrofudeghst.png,"Style2 Japanese village scenery, fields, green hills, flowing river, small houses, far away is mount fujisan, beautiful sunset landscape,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_wqiayyrqjaujyhwdi.png,"Style2 Japanese village scenery, fields, green hills, flowing river, small houses, far away is mount fujisan, beautiful sunset landscape,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_sjipherputygwhpur.png,"Style2 Japanese village scenery, fields, green hills, flowing river, small houses, far away is mount fujisan, beautiful sunset landscape,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_yyqdtfuayajhuofip.png,"Style2 Japanese village scenery, fields, green hills, flowing river, small houses, far away is mount fujisan, beautiful sunset landscape,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_qaugstdsdppoquror.png,"Style3 French-style living room, motifs with classic patterns are always emphasized with unique sophistication, neutral colors yellow white beige, diverse pillar system, spacious arched doors and the shapes come out clearly,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000"
img_uityqsotiooewiygy.png,"Style3 French-style living room, motifs with classic patterns are always emphasized with unique sophistication, neutral colors yellow white beige, diverse pillar system, spacious arched doors and the shapes come out clearly,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000"
img_hgaogjjtuigrouaru.png,"Style3 French-style living room, motifs with classic patterns are always emphasized with unique sophistication, neutral colors yellow white beige, diverse pillar system, spacious arched doors and the shapes come out clearly,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000"
img_ejdgjqgpsuhhohyro.png,"Style1 the ancient library is located in the middle of a mysterious forest, luxuriant trees and many flowers and butterflies fluttering, mysterious light, golden light,,A digital illustration of a Style1 the ancient library is located in the middle of a mysterious forest, luxuriant trees and many flowers and butterflies fluttering, mysterious light, golden light, with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors,A digital illustration of with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors"
img_odsihqsdsqsjoqutg.png,"Style1 the ancient library is located in the middle of a mysterious forest, luxuriant trees and many flowers and butterflies fluttering, mysterious light, golden light,,A digital illustration of a Style1 the ancient library is located in the middle of a mysterious forest, luxuriant trees and many flowers and butterflies fluttering, mysterious light, golden light, with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors,A digital illustration of with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors"
img_phqsgatodiogieyqh.png,"Style1 the ancient library is located in the middle of a mysterious forest, luxuriant trees and many flowers and butterflies fluttering, mysterious light, golden light,,A digital illustration of a Style1 the ancient library is located in the middle of a mysterious forest, luxuriant trees and many flowers and butterflies fluttering, mysterious light, golden light, with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors,A digital illustration of with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors"
img_pfgwsuaitagsidqgq.png,"A digital illustration of the Babel tower, 4k, detailed, trending in artstation, fantasy vivid colors, "
img_eupegwhsqhuaiwjuf.png,"A digital illustration of the Babel tower, 4k, detailed, trending in artstation, fantasy vivid colors, "
img_pridiajfqtqpstyea.png,"A digital illustration of the Babel tower, 4k, detailed, trending in artstation, fantasy vivid colors, "
img_urtrtesgahtdptjyi.png,"Cluttered house in the woods | anime oil painting high resolution cottagecore ghibli inspired 4k, "
img_rrigofdsywpyigtoh.png,"Cluttered house in the woods | anime oil painting high resolution cottagecore ghibli inspired 4k, "
img_astrwthgjghuieeyp.png,"Cluttered house in the woods | anime oil painting high resolution cottagecore ghibli inspired 4k, "
img_qdgapadwhritejqgg.png,"A digital illustration of the Babel tower, 4k, detailed, trending in artstation, fantasy vivid colors, "
img_eqodyrqtyidwaupqj.png,"A digital illustration of the Babel tower, 4k, detailed, trending in artstation, fantasy vivid colors, "
img_djyupfrsdweyhyyqt.png,"A digital illustration of the Babel tower, 4k, detailed, trending in artstation, fantasy vivid colors, "
img_difptwptosrryjsep.png,"Style1 the ancient library is located in the middle of a mysterious forest, luxuriant trees and many flowers and butterflies fluttering, mysterious light, golden light,,A digital illustration of a Style1 the ancient library is located in the middle of a mysterious forest, luxuriant trees and many flowers and butterflies fluttering, mysterious light, golden light, with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors,A digital illustration of with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors"
img_diodaguisoqifiydd.png,"Style1 the ancient library is located in the middle of a mysterious forest, luxuriant trees and many flowers and butterflies fluttering, mysterious light, golden light,,A digital illustration of a Style1 the ancient library is located in the middle of a mysterious forest, luxuriant trees and many flowers and butterflies fluttering, mysterious light, golden light, with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors,A digital illustration of with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors"
img_piashfpofeqtggapi.png,"Style1 the ancient library is located in the middle of a mysterious forest, luxuriant trees and many flowers and butterflies fluttering, mysterious light, golden light,,A digital illustration of a Style1 the ancient library is located in the middle of a mysterious forest, luxuriant trees and many flowers and butterflies fluttering, mysterious light, golden light, with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors,A digital illustration of with clockwork machines, 4k, detailed, trending in artstation, fantasy vivid colors"
img_iqpappqogswuwfdae.png,"Style3 spacious and airy Italian style living room design,large space, deep brown sofa, small wooden table, gray wall with luxurious wood pattern, vase with green leaves, black wall with luxurious wood grain pattern, glass door in full wall, garden beautiful green,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000"
img_ihwdgysgrqogajush.png,"Style3 spacious and airy Italian style living room design,large space, deep brown sofa, small wooden table, gray wall with luxurious wood pattern, vase with green leaves, black wall with luxurious wood grain pattern, glass door in full wall, garden beautiful green,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000"
img_pojqystqqwitjupos.png,"Style3 spacious and airy Italian style living room design,large space, deep brown sofa, small wooden table, gray wall with luxurious wood pattern, vase with green leaves, black wall with luxurious wood grain pattern, glass door in full wall, garden beautiful green,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000"
img_uwysohdgrqjryidwd.png,"Style2 Himeji castle, cherry blossom, Shakura,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_riqofdhfiiafepgqq.png,"Style2 Himeji castle, cherry blossom, Shakura,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_jfoqyyorfqiihjaqr.png,"Style2 Himeji castle, cherry blossom, Shakura,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_ftqyjuutipqeqwaro.png,"environment living room interior, mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000, "
img_sojhuoyuffjtfhirg.png,"environment living room interior, mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000, "
img_rhjwpqwgtqeryqiij.png,"environment living room interior, mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000, "
img_uwrudrypuwujtgohe.png,"Style2 Japanese village scenery, fields, green hills, flowing river, small houses, far away is Mount fujisan, beautiful sunset landscape,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_qiaigwwyyeyisfyge.png,"Style2 Japanese village scenery, fields, green hills, flowing river, small houses, far away is Mount fujisan, beautiful sunset landscape,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_wiwoaehyqitoedyrd.png,"Style2 Japanese village scenery, fields, green hills, flowing river, small houses, far away is Mount fujisan, beautiful sunset landscape,| anime oil painting high resolution cottagecore ghibli inspired 4k,| anime oil painting high resolution cottagecore ghibli inspired 4k"
img_pfaoejgewyajdtwwa.png,"Style3 Chinese-style living room with a focus on black and red, unconventional but delicate, warm and close, wooden walls with extremely sophisticated lines and soft curves, tables and chairs made from deep black wood with carved dragon and phoenix patterns but not too sophisticated, chinese style ceiling lamp,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000"
img_fdsrdpsqffswgjwrt.png,"Style3 Chinese-style living room with a focus on black and red, unconventional but delicate, warm and close, wooden walls with extremely sophisticated lines and soft curves, tables and chairs made from deep black wood with carved dragon and phoenix patterns but not too sophisticated, chinese style ceiling lamp,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000"
img_afiiwogqqesietwou.png,"Style3 Chinese-style living room with a focus on black and red, unconventional but delicate, warm and close, wooden walls with extremely sophisticated lines and soft curves, tables and chairs made from deep black wood with carved dragon and phoenix patterns but not too sophisticated, chinese style ceiling lamp,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000"
img_tdtwhiwooqjsutwoj.png,"Chinese-style living room with a focus on black and red, unconventional but delicate, warm and close, wooden walls with extremely sophisticated lines and soft curves, tables and chairs made from deep black wood with carved dragon and phoenix patterns but not too sophisticated, chinese style ceiling lamp,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000, "
img_reyqujeoyodfusfor.png,"Chinese-style living room with a focus on black and red, unconventional but delicate, warm and close, wooden walls with extremely sophisticated lines and soft curves, tables and chairs made from deep black wood with carved dragon and phoenix patterns but not too sophisticated, chinese style ceiling lamp,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000, "
img_rrdjjwdhqjqtjhday.png,"Chinese-style living room with a focus on black and red, unconventional but delicate, warm and close, wooden walls with extremely sophisticated lines and soft curves, tables and chairs made from deep black wood with carved dragon and phoenix patterns but not too sophisticated, chinese style ceiling lamp,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000, "
img_gsiwppffoaytfrjgr.png,"Chinese-style restaurant with a focus on deep black and red, unconventional but delicate, warm and close, wooden walls with extremely sophisticated lines and soft curves, tables and chairs made from deep black wood with carved dragon and phoenix patterns but not too sophisticated, chinese style ceiling lamp,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000, "
img_isujeuoejapiupaqf.png,"Chinese-style restaurant with a focus on deep black and red, unconventional but delicate, warm and close, wooden walls with extremely sophisticated lines and soft curves, tables and chairs made from deep black wood with carved dragon and phoenix patterns but not too sophisticated, chinese style ceiling lamp,mid century modern, indoor garden with fountain, retro,m vintage, designer furniture made of wood and plastic, concrete table, wood walls, indoor potted tree, large window, outdoor forest landscape, beautiful sunset, cinematic, concept art, sunstainable architecture, octane render, utopia, ethereal, cinematic light, -ar 16:9 -stylize 45000, "
